customer_id,revenue,orders,units_purchased,first_purchase,latest_purchase
12458,1777.49,4,986,2010-08-09 10:33:00,2011-09-29 15:25:00
12908,1776.0,5,3000,2010-03-19 15:59:00,2011-06-16 15:39:00
12778,1775.68,9,1735,2010-04-16 09:57:00,2011-11-20 11:30:00
13920,1774.68,4,1772,2010-05-26 15:48:00,2010-10-04 12:37:00
16124,1772.49,4,797,2009-12-07 10:33:00,2011-01-26 14:45:00
15594,1771.78,5,983,2011-04-19 10:08:00,2011-11-24 08:53:00
14850,1770.96,7,1393,2010-05-20 13:28:00,2011-02-01 11:21:00
14933,1770.0,4,600,2010-09-21 17:29:00,2010-09-22 10:47:00
15972,1769.33,5,468,2010-04-18 14:06:00,2010-09-09 13:20:00
15736,1767.12,2,1208,2010-09-30 14:19:00,2010-09-30 14:20:00
13456,1766.72,6,765,2011-05-16 15:34:00,2011-11-22 09:18:00
16751,1764.72,1,1031,2011-11-09 10:48:00,2011-11-09 10:48:00
13648,1764.02,8,960,2009-12-01 18:13:00,2010-11-04 14:46:00
13717,1763.3,8,2144,2010-08-11 09:40:00,2011-11-07 14:13:00
12784,1763.15,3,862,2010-06-28 13:06:00,2011-11-30 15:38:00
15777,1762.61,7,599,2010-05-20 10:37:00,2011-04-12 16:43:00
16511,1760.49,6,769,2010-03-01 12:21:00,2011-11-18 10:41:00
16620,1758.93,6,1146,2009-12-01 14:35:00,2011-12-06 12:19:00
16266,1757.95,14,791,2010-02-04 16:21:00,2011-09-27 12:08:00
16595,1757.75,5,1331,2010-01-17 12:12:00,2011-10-09 13:15:00
12809,1755.94,3,518,2010-03-02 14:19:00,2011-06-15 10:51:00
14704,1752.92,11,1164,2010-03-25 17:21:00,2011-11-28 12:51:00
13155,1750.18,6,909,2010-08-05 09:30:00,2011-11-06 15:41:00
14522,1748.42,8,956,2010-01-24 13:55:00,2011-11-15 13:24:00
16639,1747.98,4,751,2010-10-26 18:23:00,2011-11-08 13:20:00
13808,1747.66,5,782,2011-09-04 12:07:00,2011-12-04 12:18:00
17695,1746.04,5,1809,2010-01-28 09:27:00,2011-07-31 10:40:00
14236,1744.64,5,812,2010-07-22 14:27:00,2011-09-20 09:13:00
16348,1744.42,8,1164,2010-10-05 13:57:00,2011-11-07 15:44:00
16380,1743.15,1,1428,2011-10-09 15:40:00,2011-10-09 15:40:00
12425,1741.41,2,1147,2010-09-17 14:10:00,2011-09-22 17:31:00
16087,1739.92,5,664,2010-01-19 12:30:00,2010-11-15 16:44:00
17974,1739.09,6,1189,2010-10-28 20:03:00,2011-11-15 11:37:00
13531,1738.52,6,600,2009-12-03 15:20:00,2011-05-18 16:56:00
14584,1738.16,8,960,2010-02-17 14:01:00,2011-06-23 18:33:00
14075,1734.87,6,1494,2010-06-16 14:47:00,2011-12-05 08:38:00
17268,1733.89,11,1395,2009-12-08 11:46:00,2011-08-24 10:06:00
13026,1733.08,9,2466,2009-12-13 11:34:00,2011-12-08 16:58:00
14400,1732.47,3,1706,2010-03-18 12:11:00,2011-07-13 15:50:00
17432,1728.99,9,1008,2009-12-03 19:13:00,2011-11-21 17:33:00
14387,1727.6,3,795,2011-08-22 14:13:00,2011-11-07 12:29:00
16809,1727.43,9,1093,2010-04-13 15:34:00,2011-11-16 15:45:00
15730,1726.58,5,1061,2010-10-04 14:15:00,2011-10-05 12:31:00
17190,1726.57,7,2218,2010-03-05 13:21:00,2011-10-12 11:33:00
14304,1725.01,3,775,2010-05-18 10:50:00,2011-05-01 11:50:00
13363,1723.86,3,1146,2010-10-26 11:07:00,2011-11-22 12:40:00
16374,1723.4,5,771,2010-04-30 13:10:00,2011-10-04 15:21:00
17451,1721.4,7,1203,2011-08-26 11:54:00,2011-12-08 15:02:00
16119,1720.81,8,811,2009-12-16 11:56:00,2011-12-01 15:11:00
15267,1717.36,5,944,2011-06-10 10:24:00,2011-11-17 15:59:00
14021,1716.58,7,878,2010-04-26 11:22:00,2011-07-07 15:46:00
17162,1715.46,10,1001,2011-02-07 12:27:00,2011-11-11 11:34:00
14692,1715.14,12,890,2010-04-01 14:04:00,2011-07-25 15:08:00
14987,1713.85,8,671,2009-12-02 14:56:00,2011-11-24 09:59:00
14447,1711.73,6,913,2010-11-04 13:32:00,2011-11-21 08:28:00
13665,1711.66,3,1652,2010-07-23 13:29:00,2010-11-18 13:06:00
16654,1711.47,8,703,2010-04-06 13:29:00,2011-07-21 15:23:00
17750,1710.45,9,3747,2011-06-28 15:44:00,2011-12-04 14:09:00
12405,1710.39,1,857,2011-07-14 08:52:00,2011-07-14 08:52:00
13104,1709.1,9,834,2010-02-24 15:06:00,2011-12-06 13:10:00
17731,1708.99,6,707,2010-02-09 12:37:00,2011-09-21 15:02:00
15607,1708.97,9,1470,2010-01-08 12:16:00,2011-01-07 12:44:00
15947,1708.24,1,898,2011-09-18 10:46:00,2011-09-18 10:46:00
12407,1708.12,5,1416,2011-03-20 13:21:00,2011-10-21 10:11:00
16902,1706.88,1,629,2011-08-15 14:17:00,2011-08-15 14:17:00
13309,1706.37,6,1914,2010-11-12 12:10:00,2011-12-02 16:34:00
16398,1705.8,2,758,2011-03-31 09:38:00,2011-07-08 15:16:00
14859,1705.64,5,888,2010-06-03 10:26:00,2011-11-27 11:18:00
12693,1703.02,7,536,2010-07-05 13:56:00,2011-08-04 17:51:00
15326,1700.52,5,1351,2009-12-01 13:19:00,2011-01-10 11:38:00
15911,1700.24,8,810,2009-12-09 13:26:00,2010-03-26 12:06:00
13240,1699.86,8,840,2010-02-25 13:17:00,2011-09-04 14:08:00
15889,1699.67,8,941,2009-12-10 12:21:00,2011-07-06 11:10:00
16768,1698.57,9,774,2009-12-07 11:47:00,2011-10-23 10:38:00
12932,1698.56,8,1609,2010-02-10 08:46:00,2010-06-18 14:22:00
17813,1698.07,5,752,2011-09-29 15:57:00,2011-11-25 16:13:00
17694,1695.97,3,1493,2010-05-26 08:27:00,2011-07-21 12:00:00
16899,1695.77,8,811,2010-11-07 15:00:00,2011-12-02 12:03:00
16010,1694.86,11,919,2010-10-24 10:54:00,2011-04-08 10:14:00
15976,1694.41,6,1053,2010-06-06 14:01:00,2011-06-27 13:00:00
12764,1693.88,1,386,2011-01-27 10:19:00,2011-01-27 10:19:00
14245,1693.45,2,976,2011-03-21 10:41:00,2011-05-04 08:40:00
14829,1692.84,7,1147,2010-09-29 13:14:00,2011-11-10 16:16:00
16671,1692.27,3,875,2011-06-28 11:20:00,2011-11-11 13:40:00
14078,1689.71,9,615,2010-03-28 15:05:00,2011-08-30 12:16:00
13294,1689.53,3,996,2010-03-03 12:54:00,2011-06-03 08:54:00
17341,1688.82,5,1077,2010-06-17 18:17:00,2011-07-06 12:33:00
13566,1688.6,5,1257,2010-03-10 12:22:00,2011-10-30 11:59:00
12813,1687.8,3,1141,2010-01-15 16:52:00,2010-07-26 09:50:00
12775,1686.12,7,1083,2010-10-26 14:24:00,2011-11-22 16:33:00
13516,1685.26,4,1114,2010-10-18 08:52:00,2011-11-18 13:15:00
15732,1682.07,10,1361,2010-02-04 10:10:00,2011-05-11 14:24:00
14643,1679.89,5,1377,2009-12-11 11:52:00,2011-06-22 14:41:00
15551,1679.81,7,796,2010-06-07 15:05:00,2011-11-03 12:37:00
13800,1679.56,3,891,2009-12-03 10:03:00,2011-02-03 12:27:00
12870,1676.95,3,906,2010-03-25 14:32:00,2010-11-29 13:42:00
14831,1676.57,3,885,2009-12-02 09:21:00,2010-01-28 14:31:00
13149,1676.06,4,1280,2011-02-23 13:57:00,2011-11-25 13:09:00
17656,1674.69,5,1399,2011-08-03 10:45:00,2011-09-27 13:04:00
13587,1673.5,4,664,2010-02-14 13:17:00,2011-10-07 12:31:00
13308,1670.37,4,1073,2010-04-22 09:22:00,2011-11-17 09:31:00
13417,1669.49,6,532,2010-02-08 12:39:00,2011-12-05 08:49:00
13184,1668.95,10,1662,2011-02-22 17:25:00,2011-11-25 12:02:00
17534,1668.83,5,860,2010-02-25 16:55:00,2011-10-17 12:47:00
13434,1666.86,5,864,2010-02-22 09:54:00,2011-09-26 14:30:00
13064,1666.84,6,668,2010-04-27 10:08:00,2011-11-27 12:31:00
17321,1665.21,6,790,2010-05-11 12:10:00,2011-12-01 13:41:00
16329,1664.92,4,797,2009-12-01 11:34:00,2010-10-08 12:44:00
12912,1662.3,5,670,2011-10-30 11:35:00,2011-12-07 08:55:00
15214,1661.44,8,1254,2011-04-11 09:46:00,2011-12-08 12:07:00
14583,1660.29,8,1071,2010-03-28 15:16:00,2011-12-04 12:32:00
18096,1657.87,6,1409,2010-07-14 14:30:00,2011-11-28 12:44:00
18276,1656.52,6,1246,2009-12-10 17:14:00,2011-10-27 10:54:00
17041,1655.2,6,1303,2010-04-18 14:25:00,2011-11-13 11:21:00
16625,1654.03,5,1057,2010-06-14 11:56:00,2011-03-10 12:50:00
16813,1652.18,10,1501,2011-05-19 13:28:00,2011-12-01 14:03:00
12911,1651.72,1,807,2010-06-06 12:13:00,2010-06-06 12:13:00
13649,1651.48,6,849,2010-06-30 16:35:00,2011-03-28 11:51:00
16907,1650.81,9,518,2010-07-01 17:30:00,2011-11-10 18:04:00
15996,1649.65,7,738,2010-11-07 15:49:00,2011-09-12 15:14:00
15987,1649.47,8,1685,2010-11-25 12:56:00,2011-11-27 15:38:00
18085,1645.75,4,585,2010-03-21 11:57:00,2011-01-13 15:17:00
12657,1643.18,4,1044,2011-09-22 11:40:00,2011-11-28 15:47:00
13506,1639.2,5,1174,2010-09-05 12:33:00,2011-01-27 13:53:00
14420,1639.17,4,1120,2010-01-17 12:41:00,2011-09-01 18:07:00
12933,1636.63,8,949,2009-12-10 16:39:00,2011-11-15 16:38:00
17951,1636.08,4,898,2010-10-31 15:15:00,2011-10-31 12:30:00
12398,1635.66,1,1394,2011-10-25 10:27:00,2011-10-25 10:27:00
17006,1635.27,8,572,2010-03-05 13:33:00,2011-12-05 12:09:00
15310,1634.64,1,1476,2010-08-18 11:38:00,2010-08-18 11:38:00
18062,1632.67,6,831,2010-04-21 08:55:00,2011-06-19 14:47:00
14164,1631.77,2,1033,2011-09-20 12:18:00,2011-09-30 12:24:00
18136,1631.36,5,860,2010-09-14 15:50:00,2011-10-07 15:40:00
17571,1630.91,5,991,2010-06-15 12:50:00,2011-10-20 15:57:00
14904,1630.49,4,2522,2010-10-08 12:48:00,2011-12-07 12:55:00
16256,1629.37,3,1590,2010-04-21 10:34:00,2011-03-18 12:18:00
13554,1629.35,7,578,2010-09-19 12:39:00,2010-11-24 15:05:00
15167,1627.62,5,863,2010-02-04 14:13:00,2011-01-23 12:41:00
14759,1625.97,3,569,2011-04-21 10:55:00,2011-12-05 12:03:00
13154,1624.84,3,976,2009-12-04 08:46:00,2010-11-05 16:00:00
15172,1624.05,5,1611,2011-04-17 11:56:00,2011-12-01 11:51:00
14937,1621.88,3,484,2011-08-01 14:16:00,2011-10-14 12:29:00
12379,1620.22,4,815,2010-06-23 12:49:00,2011-09-19 10:09:00
15422,1619.97,7,710,2010-02-07 11:52:00,2011-01-20 16:17:00
12577,1617.1,8,1191,2009-12-03 19:31:00,2011-11-04 13:24:00
16224,1616.54,5,1555,2010-11-17 13:14:00,2011-10-13 17:51:00
14336,1614.91,4,1759,2011-03-08 16:48:00,2011-11-23 11:40:00
15013,1610.82,10,1715,2010-01-31 12:15:00,2010-08-09 12:05:00
16860,1610.62,3,625,2010-02-15 13:46:00,2010-09-13 10:05:00
13900,1610.59,6,938,2010-03-25 13:46:00,2011-06-09 19:26:00
17814,1609.37,2,1435,2010-10-13 14:03:00,2010-11-29 14:21:00
12847,1609.0,2,1497,2010-11-17 12:44:00,2011-11-17 13:16:00
13249,1608.93,9,1246,2010-01-24 12:11:00,2011-09-08 13:26:00
14920,1607.17,3,886,2010-05-23 15:25:00,2011-05-11 10:32:00
17515,1602.51,9,527,2010-06-07 13:29:00,2011-11-08 14:04:00
15325,1601.46,8,1382,2010-02-16 13:30:00,2011-08-28 11:55:00
14178,1600.26,7,1494,2011-06-10 12:51:00,2011-12-01 12:01:00
14885,1598.12,3,1308,2010-08-31 10:11:00,2011-07-31 12:05:00
12514,1597.76,2,840,2010-03-08 12:18:00,2011-03-17 16:38:00
15134,1596.29,10,1057,2010-10-13 12:44:00,2011-11-25 08:55:00
17853,1596.29,3,625,2009-12-03 15:09:00,2010-10-28 15:29:00
13850,1595.48,1,944,2011-08-02 14:04:00,2011-08-02 14:04:00
13239,1594.69,5,1151,2010-07-25 13:34:00,2011-03-23 10:25:00
16801,1594.23,4,493,2011-03-11 13:56:00,2011-06-29 15:33:00
17028,1593.83,3,856,2009-12-18 14:28:00,2010-05-07 15:33:00
15289,1593.09,5,1627,2010-03-28 11:45:00,2011-11-10 13:49:00
17540,1590.6,6,588,2010-04-19 09:47:00,2011-11-15 11:56:00
16092,1587.94,6,1188,2010-05-09 16:10:00,2011-08-17 10:46:00
17345,1586.63,10,2008,2009-12-01 16:17:00,2011-11-24 15:03:00
13156,1586.54,3,914,2010-02-01 13:45:00,2010-11-19 13:09:00
16096,1584.97,4,700,2010-03-04 15:44:00,2011-03-20 13:38:00
13740,1582.77,5,987,2009-12-02 12:22:00,2011-04-13 10:32:00
17867,1582.05,15,638,2009-12-02 13:39:00,2011-11-09 14:15:00
14719,1581.84,5,1025,2011-04-04 14:17:00,2011-12-08 12:43:00
15279,1580.54,5,802,2010-02-02 10:15:00,2010-12-20 10:48:00
13202,1580.3,7,572,2009-12-09 10:48:00,2010-11-10 16:24:00
14587,1580.29,9,749,2011-01-12 13:16:00,2011-11-21 11:34:00
13752,1579.83,7,1005,2010-06-30 10:23:00,2011-08-07 14:16:00
12607,1579.51,1,1228,2011-10-10 16:06:00,2011-10-10 16:06:00
17222,1579.51,6,857,2010-01-10 15:24:00,2011-10-05 13:58:00
17649,1578.89,3,723,2010-08-24 13:01:00,2011-07-24 15:53:00
13186,1575.89,3,820,2011-08-03 09:09:00,2011-10-31 11:40:00
12549,1575.68,6,1366,2010-01-11 12:29:00,2010-05-13 12:05:00
13337,1575.26,1,980,2010-06-11 13:27:00,2010-06-11 13:27:00
14489,1574.93,4,1011,2010-04-06 09:52:00,2011-05-16 14:51:00
16099,1573.2,7,960,2010-03-03 11:13:00,2011-10-20 13:13:00
17886,1572.55,6,711,2010-04-29 11:10:00,2011-11-08 10:09:00
14136,1570.81,5,1148,2009-12-08 09:19:00,2010-11-04 11:53:00
14198,1569.73,9,623,2010-01-05 10:07:00,2011-11-21 16:35:00
13539,1569.36,7,710,2010-04-28 12:04:00,2011-09-15 10:18:00
17624,1568.63,4,958,2009-12-20 12:35:00,2011-11-25 10:52:00
16774,1567.48,8,774,2010-02-16 16:53:00,2011-10-03 12:41:00
13939,1560.96,7,1608,2010-04-06 12:43:00,2011-11-16 13:33:00
15466,1560.46,4,941,2009-12-03 12:28:00,2011-09-15 14:08:00
12629,1558.22,2,722,2010-10-12 16:40:00,2010-11-19 09:18:00
16140,1557.6,3,1376,2010-09-24 12:03:00,2011-10-05 12:15:00
16394,1555.34,5,2604,2011-02-23 10:58:00,2011-10-14 09:48:00
15149,1554.61,5,380,2010-02-28 11:13:00,2011-07-29 10:58:00
18149,1553.96,7,869,2010-03-14 12:41:00,2011-10-20 12:04:00
13360,1553.65,4,942,2010-01-08 11:16:00,2010-10-04 12:37:00
15074,1553.13,3,1039,2010-08-29 11:47:00,2011-08-26 14:45:00
13377,1552.88,2,748,2010-03-04 10:06:00,2010-11-08 12:20:00
17851,1552.35,6,933,2009-12-03 17:46:00,2010-10-13 15:13:00
17323,1551.04,12,1426,2010-01-10 11:58:00,2011-11-24 17:29:00
14186,1550.63,5,1550,2010-03-05 11:17:00,2010-10-08 13:30:00
16366,1548.13,4,882,2009-12-16 10:39:00,2011-11-21 08:19:00
17454,1547.94,10,727,2010-01-15 15:40:00,2011-05-31 13:58:00
14754,1547.93,6,1010,2010-01-18 11:04:00,2011-10-26 12:01:00
16461,1545.83,3,933,2010-03-03 13:57:00,2011-06-15 12:07:00
16790,1545.62,6,898,2011-11-02 11:23:00,2011-12-06 11:53:00
16017,1545.58,5,635,2010-01-05 12:06:00,2011-10-23 12:56:00
18036,1545.49,11,741,2009-12-18 12:04:00,2011-11-07 14:40:00
16915,1543.18,11,190,2010-05-19 13:32:00,2011-11-30 16:39:00
13783,1542.09,4,3437,2010-02-04 13:47:00,2010-08-09 09:23:00
12818,1542.08,1,929,2011-03-23 12:06:00,2011-03-23 12:06:00
17837,1541.23,8,510,2011-06-29 16:44:00,2011-10-28 16:13:00
13310,1541.2,5,816,2010-11-02 17:03:00,2011-11-11 17:23:00
13579,1539.04,5,764,2010-02-18 13:53:00,2011-11-25 08:41:00
16835,1538.41,6,515,2010-05-19 08:41:00,2011-08-03 13:50:00
15798,1535.37,3,915,2010-01-27 11:55:00,2010-08-04 09:13:00
13402,1535.13,4,1107,2010-05-24 10:56:00,2011-08-04 15:51:00
14695,1534.22,3,661,2009-12-07 11:05:00,2010-07-08 14:18:00
18252,1533.69,7,932,2009-12-18 16:13:00,2011-10-20 12:43:00
16491,1533.16,2,1060,2010-10-22 15:42:00,2011-10-24 10:18:00
14567,1530.36,2,412,2011-08-01 13:48:00,2011-10-14 10:21:00
15701,1529.0,4,912,2011-08-21 12:36:00,2011-12-07 14:39:00
17990,1527.61,6,777,2009-12-07 15:19:00,2011-04-17 11:44:00
12926,1523.97,4,754,2009-12-14 14:35:00,2010-10-24 15:57:00
15587,1522.08,7,528,2010-08-05 08:44:00,2011-10-20 13:37:00
16066,1521.04,5,935,2011-08-07 14:33:00,2011-11-23 11:54:00
14055,1520.96,3,720,2009-12-16 15:11:00,2011-08-25 15:04:00
14264,1517.36,6,553,2010-04-07 13:21:00,2011-07-08 10:20:00
14068,1516.72,4,510,2010-01-31 10:10:00,2011-01-23 16:02:00
14267,1516.24,3,530,2011-03-24 11:38:00,2011-06-30 10:09:00
13791,1516.0,2,1200,2011-06-24 16:38:00,2011-08-04 11:44:00
14220,1515.0,4,468,2010-05-19 13:26:00,2011-04-06 13:23:00
14682,1514.81,6,949,2010-02-05 14:47:00,2011-06-05 12:12:00
17764,1513.57,5,674,2009-12-03 14:28:00,2011-10-20 11:03:00
17610,1511.94,5,893,2009-12-06 16:07:00,2010-06-17 16:34:00
17977,1511.45,2,1948,2010-11-04 14:26:00,2011-11-10 13:28:00
17025,1510.64,5,1024,2010-03-08 13:37:00,2011-10-10 09:06:00
13370,1509.74,1,686,2010-12-03 10:26:00,2010-12-03 10:26:00
16037,1509.34,5,766,2010-03-01 12:31:00,2011-03-15 09:13:00
15948,1509.09,3,852,2010-10-11 12:16:00,2011-12-01 15:32:00
18074,1509.04,2,551,2010-07-22 10:31:00,2010-12-01 09:53:00
16910,1508.96,8,884,2011-09-09 14:14:00,2011-12-05 12:51:00
13158,1508.18,5,992,2010-11-16 17:12:00,2011-09-06 11:58:00
15261,1508.0,4,806,2010-10-01 11:59:00,2011-07-27 15:20:00
17179,1507.26,6,625,2010-05-26 11:22:00,2011-06-14 16:48:00
18022,1507.25,5,1311,2010-06-11 13:59:00,2011-11-04 12:45:00
15110,1505.85,6,337,2010-08-11 15:49:00,2011-11-16 11:16:00
16450,1505.73,3,681,2010-02-21 15:46:00,2011-07-13 11:47:00
14802,1502.98,2,2,2010-09-27 16:32:00,2010-09-27 16:34:00
13810,1499.01,3,312,2011-10-14 12:57:00,2011-11-11 08:33:00
16714,1497.33,4,828,2010-02-07 11:17:00,2011-05-05 11:09:00
15590,1496.6,5,832,2010-04-12 10:09:00,2010-11-22 14:49:00
16340,1496.24,3,1319,2010-06-06 13:26:00,2011-08-24 14:53:00
15882,1495.98,8,814,2009-12-10 15:33:00,2011-05-25 11:35:00
15173,1494.6,7,840,2010-04-01 12:26:00,2010-11-24 10:21:00
14894,1492.81,3,603,2009-12-02 10:42:00,2011-09-15 13:51:00
16239,1492.2,6,692,2010-09-02 19:17:00,2011-10-14 08:29:00
16314,1491.4,3,636,2010-08-24 11:52:00,2010-11-15 12:06:00
18268,1490.23,6,711,2009-12-11 10:27:00,2011-07-28 19:13:00
13042,1488.59,3,812,2009-12-07 15:42:00,2010-04-20 13:43:00
17290,1487.96,8,1139,2009-12-13 13:28:00,2011-12-06 12:38:00
14609,1486.2,10,12720,2010-02-09 09:48:00,2011-09-28 12:54:00
15630,1481.4,3,987,2010-03-05 14:30:00,2011-10-25 15:36:00
15101,1477.94,6,676,2010-04-28 15:00:00,2011-12-01 10:18:00
14246,1474.06,3,804,2011-04-08 08:25:00,2011-08-21 11:50:00
17590,1468.02,3,822,2011-10-30 14:05:00,2011-12-07 12:55:00
13138,1467.24,7,718,2010-11-08 11:45:00,2011-11-17 16:51:00
13500,1466.3,4,838,2010-11-03 13:16:00,2011-11-16 15:35:00
16419,1463.7,8,701,2010-02-09 13:26:00,2011-08-19 12:33:00
12882,1463.04,2,246,2011-11-06 11:22:00,2011-11-30 16:18:00
16586,1462.78,3,348,2010-03-14 11:24:00,2011-04-05 09:32:00
17978,1460.91,4,1796,2009-12-08 13:27:00,2010-12-09 14:05:00
18196,1457.19,4,1038,2010-03-17 14:55:00,2011-09-05 16:22:00
15071,1455.56,4,416,2010-05-18 12:45:00,2011-09-07 11:43:00
16569,1455.23,5,988,2009-12-16 15:05:00,2011-12-06 15:32:00
12970,1453.6,10,954,2009-12-04 14:19:00,2011-12-02 14:30:00
13165,1451.16,3,1736,2010-10-22 17:04:00,2011-10-24 15:05:00
13361,1450.5,2,324,2010-04-01 07:49:00,2010-08-24 14:56:00
15574,1450.48,6,909,2010-09-01 14:37:00,2011-06-15 12:01:00
14657,1450.19,6,879,2010-09-30 19:57:00,2011-11-22 12:47:00
16121,1450.04,5,879,2010-05-23 10:52:00,2011-10-13 12:59:00
15876,1449.14,2,886,2010-09-17 15:26:00,2010-10-26 18:58:00
13023,1449.03,3,585,2010-06-29 09:51:00,2011-10-06 16:27:00
15076,1447.74,3,866,2010-07-05 14:11:00,2011-06-20 08:23:00
17582,1446.95,5,603,2010-03-26 12:23:00,2011-04-17 13:18:00
17073,1446.09,4,759,2011-08-22 14:37:00,2011-11-22 11:47:00
13583,1445.03,2,1097,2010-01-29 13:53:00,2011-07-07 10:40:00
15636,1444.58,4,560,2010-05-19 11:37:00,2011-09-11 11:17:00
17175,1443.69,4,866,2011-02-16 14:56:00,2011-10-26 15:31:00
17734,1442.32,6,741,2010-03-07 13:55:00,2011-10-17 12:33:00
18106,1441.06,6,506,2010-01-15 11:36:00,2011-01-14 12:23:00
18066,1440.4,3,535,2010-10-20 11:42:00,2011-09-25 15:30:00
13543,1439.61,2,329,2010-01-21 14:30:00,2010-03-15 13:34:00
14071,1437.57,8,994,2011-03-20 11:33:00,2011-12-06 12:27:00
16088,1437.43,2,373,2010-04-27 10:56:00,2010-05-13 10:16:00
13278,1435.85,4,1358,2010-04-08 11:59:00,2011-10-30 11:49:00
12805,1434.95,4,593,2010-02-03 09:06:00,2010-11-23 12:27:00
12389,1433.33,3,614,2010-02-22 10:15:00,2010-11-02 11:52:00
17941,1433.28,4,1108,2010-01-06 15:37:00,2011-08-01 08:30:00
13475,1431.78,4,1012,2011-02-14 12:36:00,2011-06-01 13:52:00
15427,1430.54,3,967,2011-10-23 14:47:00,2011-11-06 14:29:00
15468,1430.48,3,1400,2010-11-12 09:39:00,2011-10-19 13:49:00
14684,1430.03,6,1005,2010-11-14 14:07:00,2011-11-14 11:33:00
17950,1429.46,7,845,2010-01-04 17:39:00,2011-09-28 15:18:00
13159,1429.35,4,1058,2011-08-16 11:44:00,2011-12-01 11:20:00
18071,1428.63,6,835,2009-12-05 10:31:00,2011-03-27 11:59:00
14412,1426.19,3,1428,2010-10-11 12:33:00,2011-10-28 10:45:00
17411,1425.38,5,608,2009-12-03 12:02:00,2011-11-27 14:25:00
18221,1424.94,6,1000,2010-11-14 15:46:00,2011-11-17 14:40:00
13145,1423.52,7,266,2010-04-19 11:11:00,2011-10-31 12:45:00
16980,1422.83,3,990,2010-10-07 14:05:00,2011-03-29 16:36:00
17438,1422.77,5,553,2010-03-08 16:53:00,2011-03-31 10:26:00
15106,1422.52,5,1181,2011-03-15 12:52:00,2011-11-22 09:16:00
16463,1422.4,4,1163,2011-05-19 14:45:00,2011-11-18 14:01:00
14019,1421.61,3,1037,2011-07-24 15:39:00,2011-10-24 10:13:00
15799,1421.34,4,1341,2010-10-17 14:26:00,2011-09-25 12:46:00
14775,1418.46,3,1558,2010-12-02 16:38:00,2011-10-12 15:27:00
16173,1418.32,6,575,2011-09-02 15:23:00,2011-11-24 10:53:00
17856,1418.03,4,842,2011-03-03 11:40:00,2011-12-08 09:40:00
15223,1417.95,5,385,2009-12-05 11:19:00,2011-04-28 11:31:00
16245,1413.66,3,1014,2011-03-28 09:30:00,2011-11-16 10:14:00
17496,1412.89,4,675,2010-01-14 13:36:00,2010-12-16 08:39:00
15237,1412.32,4,1071,2011-04-26 15:04:00,2011-12-08 09:46:00
16848,1411.62,4,780,2010-10-03 11:01:00,2011-10-18 08:42:00
15444,1411.21,2,759,2011-10-30 16:12:00,2011-11-30 17:37:00
16906,1410.92,7,590,2010-05-13 13:23:00,2011-09-19 11:49:00
17714,1410.18,5,608,2010-07-14 10:41:00,2011-01-23 10:32:00
17545,1409.86,6,682,2010-05-11 10:04:00,2011-10-27 14:04:00
16854,1408.96,2,997,2010-03-09 14:32:00,2010-10-18 16:31:00
13049,1408.24,4,620,2010-11-03 15:39:00,2011-10-06 15:31:00
12695,1407.12,7,454,2010-02-12 13:22:00,2011-12-02 13:22:00
15652,1405.94,5,657,2010-08-11 16:58:00,2011-09-09 14:22:00
14909,1404.68,3,888,2010-02-14 15:47:00,2010-09-28 16:56:00
12765,1404.58,6,1009,2010-03-08 09:43:00,2010-08-24 13:51:00
18189,1403.73,3,836,2010-03-24 09:57:00,2011-09-23 12:40:00
15186,1403.2,5,716,2010-01-12 10:14:00,2011-11-25 14:58:00
13259,1402.54,9,503,2010-01-10 10:26:00,2011-10-09 10:48:00
14687,1402.06,3,850,2010-06-06 10:36:00,2011-08-25 11:59:00
16926,1399.86,5,232,2010-07-01 12:57:00,2010-12-03 13:42:00
18202,1396.99,3,581,2011-02-01 13:36:00,2011-05-24 12:12:00
16129,1396.05,3,1261,2010-07-20 12:32:00,2010-10-28 14:29:00
14487,1391.37,7,798,2010-11-25 13:36:00,2011-11-13 12:17:00
15322,1390.86,2,971,2010-08-20 13:10:00,2011-09-15 09:34:00
15141,1388.47,7,1197,2010-03-28 15:58:00,2010-09-08 11:33:00
12952,1387.79,4,653,2011-09-22 16:37:00,2011-12-04 10:35:00
13382,1387.58,5,863,2009-12-08 09:56:00,2011-03-04 10:03:00
16167,1386.12,5,1494,2009-12-01 10:46:00,2010-10-21 15:33:00
18167,1384.86,3,382,2011-08-26 11:40:00,2011-11-16 15:56:00
13572,1384.25,1,534,2011-05-18 11:59:00,2011-05-18 11:59:00
14116,1382.74,5,707,2011-08-10 12:44:00,2011-11-20 10:29:00
16389,1382.07,4,1242,2011-03-01 15:47:00,2011-10-17 14:41:00
14861,1380.73,10,1076,2009-12-08 12:12:00,2011-10-18 12:54:00
15751,1380.44,11,443,2009-12-06 13:08:00,2010-09-05 12:44:00
13821,1379.08,6,477,2010-01-04 13:36:00,2011-07-18 09:49:00
17878,1378.93,3,1014,2010-11-09 13:50:00,2011-10-27 11:24:00
13074,1378.74,4,826,2009-12-16 11:46:00,2010-07-16 16:53:00
12886,1378.4,2,770,2011-05-04 11:21:00,2011-10-03 10:09:00
16727,1377.77,4,1066,2010-01-20 10:48:00,2010-12-10 13:48:00
14853,1376.87,5,345,2010-04-13 09:26:00,2011-11-15 16:56:00
14662,1376.43,7,907,2009-12-03 16:47:00,2011-11-11 12:13:00
