customer_id,first_purchase_date,latest_purchase_date,frequency,monetary,units_purchased,recency_days,customer_lifetime_days,average_order_value,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
13929,2010-01-14 07:25:00,2011-06-23 15:26:00,11,3494.1,1566,169,525,317.65,3,5,5,355,Loyal Customers
13930,2011-07-26 11:00:00,2011-10-13 09:45:00,2,337.34,274,58,78,168.67,4,2,2,422,Potential Loyalists
13931,2009-12-03 10:26:00,2011-09-05 10:12:00,11,5257.38,3488,96,640,477.94,3,5,5,355,Loyal Customers
13932,2011-02-18 12:02:00,2011-02-18 12:02:00,1,307.4,72,295,0,307.4,2,1,2,212,Hibernating
13933,2011-07-14 13:35:00,2011-08-22 14:03:00,2,608.79,205,109,39,304.4,3,2,2,322,Need Attention
13934,2011-03-21 08:39:00,2011-03-21 08:39:00,1,922.1,390,264,0,922.1,2,1,3,213,Hibernating
13935,2010-02-25 16:01:00,2010-04-22 11:21:00,3,6116.92,2252,597,55,2038.97,1,3,5,135,Hibernating
13936,2010-10-21 14:21:00,2011-06-13 08:47:00,3,939.66,661,180,234,313.22,3,3,3,333,Need Attention
13937,2010-11-02 12:37:00,2011-06-23 16:35:00,2,880.13,587,169,233,440.06,3,2,3,323,Need Attention
13938,2011-11-04 14:37:00,2011-11-04 14:37:00,1,71.66,70,35,0,71.66,4,1,1,411,Need Attention
13939,2010-04-06 12:43:00,2011-11-16 13:33:00,7,1560.96,1608,23,589,222.99,4,4,4,444,Champions
13940,2011-07-18 16:05:00,2011-11-22 15:15:00,4,839.14,516,17,126,209.78,5,3,3,533,Potential Loyalists
13941,2009-12-16 16:10:00,2011-11-18 09:43:00,15,11122.3,5426,22,701,741.49,4,5,5,455,Champions
13942,2010-06-23 12:35:00,2010-06-23 12:35:00,1,320.0,1000,535,0,320.0,1,1,2,112,Lost Customers
13943,2010-05-11 11:30:00,2010-05-11 11:30:00,1,246.54,94,578,0,246.54,1,1,1,111,Lost Customers
13944,2010-02-24 15:02:00,2010-02-24 15:02:00,1,200.43,153,653,0,200.43,1,1,1,111,Lost Customers
13945,2010-08-17 09:59:00,2010-11-10 10:00:00,2,854.15,413,395,85,427.08,2,2,3,223,Hibernating
13946,2009-12-04 11:07:00,2011-09-21 13:33:00,6,1876.23,2847,79,656,312.7,3,4,4,344,Loyal Customers
13947,2011-10-05 14:42:00,2011-10-05 14:42:00,1,90.6,44,65,0,90.6,3,1,1,311,Need Attention
13948,2009-12-04 12:14:00,2010-12-14 10:18:00,4,548.76,248,361,374,137.19,2,3,2,232,Hibernating
13949,2011-09-06 11:55:00,2011-12-07 09:35:00,6,2427.32,2474,3,91,404.55,5,4,4,544,Champions
13950,2011-04-07 11:29:00,2011-11-28 14:44:00,4,745.06,323,11,235,186.26,5,3,3,533,Potential Loyalists
13951,2011-02-18 15:21:00,2011-06-16 16:43:00,3,674.45,459,176,118,224.82,3,3,3,333,Need Attention
13952,2009-12-16 09:41:00,2011-05-06 09:00:00,14,12823.52,5947,218,505,915.97,2,5,5,255,At Risk
13953,2009-12-11 12:58:00,2011-12-02 16:04:00,12,6640.68,5224,7,721,553.39,5,5,5,555,Champions
13954,2011-09-30 10:52:00,2011-12-08 12:50:00,2,439.92,150,2,69,219.96,5,2,2,522,Potential Loyalists
13955,2010-11-29 17:35:00,2011-07-08 17:19:00,3,544.07,272,154,220,181.36,3,3,2,332,Need Attention
13956,2011-03-13 12:51:00,2011-12-04 13:20:00,5,1019.27,486,5,266,203.85,5,4,3,543,Loyal Customers
13957,2010-02-19 10:32:00,2010-10-18 10:02:00,3,458.25,157,418,240,152.75,1,3,2,132,Hibernating
13958,2009-12-05 13:12:00,2010-11-25 10:11:00,8,4709.23,2264,380,354,588.65,2,4,5,245,At Risk
13959,2010-07-16 15:11:00,2011-09-21 15:06:00,6,1064.77,694,79,431,177.46,3,4,3,343,Loyal Customers
13960,2011-09-29 12:39:00,2011-11-18 15:27:00,2,230.22,142,21,50,115.11,4,2,1,421,Potential Loyalists
13961,2010-11-12 14:40:00,2010-11-12 14:40:00,1,538.4,226,392,0,538.4,2,1,2,212,Hibernating
13962,2010-09-30 10:35:00,2011-11-18 08:47:00,3,362.8,160,22,413,120.93,4,3,2,432,Potential Loyalists
13963,2010-04-21 16:20:00,2011-02-04 14:43:00,17,3011.87,2061,308,288,177.17,2,5,5,255,At Risk
13964,2010-10-05 12:38:00,2010-11-17 13:53:00,2,438.9,228,387,43,219.45,2,2,2,222,Hibernating
13965,2010-01-05 15:21:00,2010-08-20 10:40:00,3,996.61,425,477,226,332.2,1,3,3,133,Hibernating
13966,2010-09-30 13:08:00,2010-09-30 13:08:00,1,384.26,760,435,0,384.26,1,1,2,112,Lost Customers
13967,2010-11-08 13:24:00,2011-07-17 12:02:00,2,166.3,66,146,250,83.15,3,2,1,321,Need Attention
13968,2010-10-12 13:22:00,2010-10-12 13:22:00,1,123.66,174,423,0,123.66,1,1,1,111,Lost Customers
13969,2010-03-25 13:15:00,2011-12-02 15:11:00,35,13291.05,6773,7,617,379.74,5,5,5,555,Champions
13970,2010-09-28 11:53:00,2010-11-18 13:21:00,2,846.55,469,386,51,423.28,2,2,3,223,Hibernating
13971,2010-01-26 09:51:00,2011-11-21 12:06:00,14,4667.57,3084,19,664,333.4,5,5,5,555,Champions
13972,2011-05-22 11:34:00,2011-09-30 11:54:00,2,190.25,187,71,131,95.12,3,2,1,321,Need Attention
13973,2011-02-25 15:21:00,2011-02-25 15:21:00,1,264.7,109,287,0,264.7,2,1,1,211,Hibernating
13974,2010-05-06 17:55:00,2011-10-21 14:41:00,2,677.72,356,49,532,338.86,4,2,3,423,Potential Loyalists
13975,2010-02-02 13:13:00,2011-11-08 13:19:00,12,5256.4,3884,31,644,438.03,4,5,5,455,Champions
13976,2010-02-09 13:08:00,2011-05-17 09:13:00,4,1192.36,452,207,461,298.09,2,3,3,233,Hibernating
13977,2010-10-24 14:08:00,2010-10-24 14:08:00,1,519.81,303,411,0,519.81,1,1,2,112,Lost Customers
13978,2011-10-25 15:04:00,2011-11-25 11:36:00,2,196.79,315,15,30,98.4,5,2,1,521,Potential Loyalists
13979,2009-12-03 10:02:00,2011-09-27 13:32:00,7,3379.93,2270,73,663,482.85,3,4,5,345,Loyal Customers
13980,2010-02-21 14:18:00,2011-10-10 13:34:00,5,768.82,463,60,595,153.76,3,4,3,343,Loyal Customers
13981,2010-10-20 10:03:00,2010-10-20 10:03:00,1,331.14,234,416,0,331.14,1,1,2,112,Lost Customers
13982,2010-01-20 14:04:00,2011-10-31 16:24:00,9,4382.89,2686,39,649,486.99,4,5,5,455,Champions
13983,2009-12-09 13:53:00,2011-11-10 11:06:00,21,7083.25,4145,30,700,337.3,4,5,5,455,Champions
13984,2009-12-07 11:51:00,2011-11-13 12:38:00,12,2048.6,1421,27,706,170.72,4,5,4,454,Champions
13985,2010-02-09 13:56:00,2011-12-05 17:06:00,22,10020.86,4936,4,664,455.49,5,5,5,555,Champions
13986,2011-11-22 15:00:00,2011-11-22 15:00:00,1,320.46,430,17,0,320.46,5,1,2,512,New Customers
13987,2010-11-04 09:54:00,2010-11-25 10:20:00,2,682.54,492,380,21,341.27,2,2,3,223,Hibernating
13988,2010-03-24 11:05:00,2011-11-20 10:15:00,8,4757.8,3385,20,605,594.72,4,4,5,445,Champions
13989,2010-05-25 12:13:00,2011-10-05 09:47:00,5,2026.06,2207,66,497,405.21,3,4,4,344,Loyal Customers
13990,2011-05-10 15:19:00,2011-05-10 15:19:00,1,311.3,190,213,0,311.3,2,1,2,212,Hibernating
13991,2011-07-19 12:58:00,2011-11-27 16:18:00,6,852.88,995,12,131,142.15,5,4,3,543,Loyal Customers
13992,2010-09-02 17:04:00,2011-11-09 15:23:00,3,219.5,154,30,432,73.17,4,3,1,431,Potential Loyalists
13993,2009-12-03 11:57:00,2011-10-28 09:06:00,19,6775.71,2135,43,693,356.62,4,5,5,455,Champions
13994,2011-07-14 18:28:00,2011-12-06 11:05:00,6,2274.14,932,4,144,379.02,5,4,4,544,Champions
13995,2009-12-18 12:43:00,2011-11-24 14:22:00,14,3902.01,2359,15,706,278.72,5,5,5,555,Champions
13996,2010-11-05 15:07:00,2010-11-18 16:27:00,2,895.76,613,386,13,447.88,2,2,3,223,Hibernating
13997,2010-06-07 17:33:00,2010-07-08 18:06:00,3,376.46,143,519,31,125.49,1,3,2,132,Hibernating
13998,2010-05-12 13:18:00,2010-09-19 10:20:00,3,566.7,204,447,129,188.9,1,3,2,132,Hibernating
13999,2009-12-05 12:42:00,2011-11-29 13:40:00,29,9502.26,5043,10,724,327.66,5,5,5,555,Champions
14000,2009-12-02 09:50:00,2011-05-12 16:50:00,5,2046.34,1838,211,526,409.27,2,4,4,244,At Risk
14001,2010-08-03 12:49:00,2011-10-25 10:31:00,9,4530.09,1873,46,447,503.34,4,5,5,455,Champions
14002,2011-07-06 14:59:00,2011-07-28 15:55:00,2,529.73,877,134,22,264.86,3,2,2,322,Need Attention
14003,2009-12-07 08:53:00,2009-12-07 08:53:00,1,209.41,149,733,0,209.41,1,1,1,111,Lost Customers
14004,2010-09-30 09:39:00,2011-10-27 14:40:00,11,6258.45,3425,43,392,568.95,4,5,5,455,Champions
14005,2011-05-08 10:33:00,2011-11-30 12:41:00,5,2874.72,2478,10,206,574.94,5,4,4,544,Champions
14006,2010-02-25 09:45:00,2011-08-16 09:39:00,7,2196.67,2181,116,536,313.81,3,4,4,344,Loyal Customers
14007,2010-07-15 09:06:00,2010-07-15 09:06:00,1,79.48,16,513,0,79.48,1,1,1,111,Lost Customers
14008,2010-10-03 13:09:00,2010-10-03 13:09:00,1,509.04,326,432,0,509.04,1,1,2,112,Lost Customers
14009,2010-09-03 12:08:00,2011-05-25 15:47:00,3,1099.91,951,198,264,366.64,2,3,3,233,Hibernating
14010,2010-05-23 12:46:00,2010-05-23 13:00:00,2,445.15,177,565,0,222.58,1,2,2,122,Lost Customers
14011,2010-04-11 13:40:00,2010-08-16 15:31:00,2,457.82,644,480,127,228.91,1,2,2,122,Lost Customers
14012,2011-03-07 12:26:00,2011-03-07 12:26:00,1,328.8,160,278,0,328.8,2,1,2,212,Hibernating
14013,2010-03-26 10:02:00,2011-08-21 15:01:00,5,1084.57,775,110,513,216.91,3,4,3,343,Loyal Customers
14014,2010-05-12 09:04:00,2011-09-23 13:18:00,3,1948.21,2004,77,499,649.4,3,3,4,334,Big Spenders
14015,2011-10-18 10:02:00,2011-10-18 10:02:00,1,917.34,378,53,0,917.34,4,1,3,413,Need Attention
14016,2010-01-08 14:12:00,2011-07-01 11:29:00,11,11403.41,5722,162,538,1036.67,3,5,5,355,Loyal Customers
14017,2010-05-17 14:52:00,2010-05-17 14:52:00,1,229.75,73,571,0,229.75,1,1,1,111,Lost Customers
14018,2010-03-04 14:23:00,2010-03-04 14:23:00,1,367.15,224,645,0,367.15,1,1,2,112,Lost Customers
14019,2011-07-24 15:39:00,2011-10-24 10:13:00,3,1421.61,1037,47,91,473.87,4,3,4,434,Potential Loyalists
14020,2010-06-28 15:29:00,2011-11-23 09:22:00,4,1249.01,648,17,512,312.25,5,3,4,534,Potential Loyalists
14021,2010-04-26 11:22:00,2011-07-07 15:46:00,7,1716.58,878,155,437,245.23,3,4,4,344,Loyal Customers
14022,2010-08-10 09:38:00,2011-04-28 14:39:00,2,792.15,681,225,261,396.08,2,2,3,223,Hibernating
14023,2011-04-03 15:50:00,2011-12-02 13:58:00,2,584.07,345,7,242,292.04,5,2,2,522,Potential Loyalists
14024,2010-11-14 10:51:00,2011-08-10 11:30:00,3,645.74,238,122,269,215.25,3,3,3,333,Need Attention
14025,2010-05-05 09:56:00,2010-09-01 10:11:00,8,4057.9,1914,465,119,507.24,1,4,5,145,At Risk
14026,2010-03-24 14:10:00,2010-08-26 10:31:00,2,713.11,427,471,154,356.56,1,2,3,123,Lost Customers
14027,2011-10-10 09:01:00,2011-10-10 09:01:00,1,104.82,62,61,0,104.82,3,1,1,311,Need Attention
14028,2010-06-07 12:02:00,2010-06-07 13:33:00,3,10396.5,7170,550,0,3465.5,1,3,5,135,Hibernating
14029,2011-07-18 16:57:00,2011-10-07 14:46:00,2,467.66,198,63,80,233.83,3,2,2,322,Need Attention
14030,2009-12-10 17:27:00,2011-11-21 16:48:00,20,8198.3,4312,18,710,409.92,5,5,5,555,Champions
14031,2009-12-03 15:35:00,2011-12-02 17:13:00,44,40919.58,14468,7,729,929.99,5,5,5,555,Champions
14032,2009-12-14 12:02:00,2011-12-07 15:23:00,16,4850.27,3916,2,723,303.14,5,5,5,555,Champions
14033,2010-06-02 15:10:00,2010-06-02 15:10:00,1,109.44,576,555,0,109.44,1,1,1,111,Lost Customers
14034,2011-07-05 13:06:00,2011-11-17 14:02:00,3,648.89,420,22,135,216.3,4,3,3,433,Potential Loyalists
14035,2010-04-06 12:39:00,2011-11-11 10:03:00,9,2794.75,1405,29,583,310.53,4,5,4,454,Champions
14036,2011-02-28 09:26:00,2011-02-28 09:26:00,1,626.65,268,285,0,626.65,2,1,3,213,Hibernating
14037,2009-12-07 11:39:00,2011-06-16 13:57:00,6,836.95,590,176,556,139.49,3,4,3,343,Loyal Customers
14038,2010-02-04 08:56:00,2011-09-22 13:37:00,5,3069.88,1708,78,595,613.98,3,4,5,345,Loyal Customers
14039,2010-05-13 10:15:00,2011-11-06 13:48:00,2,267.28,192,33,542,133.64,4,2,1,421,Potential Loyalists
14040,2009-12-01 12:14:00,2011-10-30 12:42:00,35,12523.81,4972,41,698,357.82,4,5,5,455,Champions
14041,2011-03-18 13:25:00,2011-03-18 13:25:00,1,141.41,94,266,0,141.41,2,1,1,211,Hibernating
14042,2009-12-14 15:07:00,2009-12-14 15:07:00,1,431.98,180,725,0,431.98,1,1,2,112,Lost Customers
14043,2009-12-10 15:56:00,2010-08-05 18:18:00,2,302.6,152,491,238,151.3,1,2,2,122,Lost Customers
14044,2010-01-24 15:14:00,2011-11-13 12:05:00,10,3077.7,2100,27,657,307.77,4,5,5,455,Champions
14045,2010-01-08 10:08:00,2011-08-22 15:27:00,16,11313.03,4587,109,591,707.06,3,5,5,355,Loyal Customers
14046,2011-02-28 14:48:00,2011-02-28 14:48:00,1,154.99,460,284,0,154.99,2,1,1,211,Hibernating
14047,2010-02-01 10:05:00,2011-12-01 11:43:00,14,4255.03,1649,9,668,303.93,5,5,5,555,Champions
14048,2010-11-22 14:08:00,2011-02-07 14:53:00,3,748.69,467,305,77,249.56,2,3,3,233,Hibernating
14049,2010-04-01 14:52:00,2011-11-23 12:20:00,13,13023.4,8480,17,600,1001.8,5,5,5,555,Champions
14050,2011-08-25 13:46:00,2011-11-08 10:00:00,2,746.36,689,32,74,373.18,4,2,3,423,Potential Loyalists
14051,2009-12-03 11:53:00,2011-12-09 10:20:00,37,22394.4,5923,1,735,605.25,5,5,5,555,Champions
14052,2010-11-14 11:37:00,2011-11-20 12:30:00,2,466.66,174,20,371,233.33,4,2,2,422,Potential Loyalists
14053,2010-08-10 11:02:00,2011-08-07 14:27:00,4,572.3,490,124,362,143.07,3,3,2,332,Need Attention
14054,2011-10-05 15:49:00,2011-10-05 15:49:00,1,92.46,62,65,0,92.46,3,1,1,311,Need Attention
14055,2009-12-16 15:11:00,2011-08-25 15:04:00,3,1520.96,720,106,616,506.99,3,3,4,334,Big Spenders
14056,2011-02-28 15:19:00,2011-12-08 13:36:00,23,8152.71,4252,1,282,354.47,5,5,5,555,Champions
14057,2009-12-03 13:17:00,2011-11-16 10:32:00,22,8346.66,6438,24,712,379.39,4,5,5,455,Champions
14058,2010-06-27 11:29:00,2010-09-03 09:31:00,2,469.19,211,463,67,234.6,1,2,2,122,Lost Customers
14059,2011-03-18 10:06:00,2011-03-18 10:06:00,1,183.6,128,267,0,183.6,2,1,1,211,Hibernating
14060,2010-03-11 09:47:00,2011-12-05 12:29:00,30,9519.08,8119,5,634,317.3,5,5,5,555,Champions
14061,2009-12-01 18:03:00,2010-07-20 17:22:00,3,917.43,133,507,230,305.81,1,3,3,133,Hibernating
14062,2009-12-10 14:28:00,2011-11-30 10:04:00,24,25585.65,12794,10,719,1066.07,5,5,5,555,Champions
14063,2009-12-08 13:46:00,2010-09-27 16:18:00,9,22710.2,3850,438,293,2523.36,1,5,5,155,At Risk
14064,2010-01-21 13:22:00,2011-11-10 13:14:00,15,3260.24,3911,29,657,217.35,4,5,5,455,Champions
14065,2010-10-04 12:03:00,2010-11-15 16:13:00,3,891.02,582,389,42,297.01,2,3,3,233,Hibernating
14066,2011-03-18 12:21:00,2011-03-18 12:21:00,1,152.55,45,267,0,152.55,2,1,1,211,Hibernating
14067,2011-09-04 12:00:00,2011-10-07 10:21:00,2,374.7,361,64,32,187.35,3,2,2,322,Need Attention
14068,2010-01-31 10:10:00,2011-01-23 16:02:00,4,1516.72,510,320,357,379.18,2,3,4,234,Hibernating
14069,2010-05-27 12:30:00,2010-07-13 12:12:00,2,225.81,58,515,46,112.9,1,2,1,121,Lost Customers
14070,2010-01-24 12:27:00,2010-01-24 12:27:00,1,321.6,85,685,0,321.6,1,1,2,112,Lost Customers
14071,2011-03-20 11:33:00,2011-12-06 12:27:00,8,1437.57,994,4,261,179.7,5,4,4,544,Champions
14072,2010-02-11 12:31:00,2010-02-11 12:31:00,1,390.85,65,667,0,390.85,1,1,2,112,Lost Customers
14073,2011-11-07 15:49:00,2011-11-07 15:49:00,1,151.04,130,32,0,151.04,4,1,1,411,Need Attention
14074,2010-03-26 13:55:00,2010-03-26 13:55:00,1,219.4,228,623,0,219.4,1,1,1,111,Lost Customers
14075,2010-06-16 14:47:00,2011-12-05 08:38:00,6,1734.87,1494,5,536,289.14,5,4,4,544,Champions
14076,2011-08-02 15:19:00,2011-08-02 15:19:00,1,118.67,79,129,0,118.67,3,1,1,311,Need Attention
14077,2010-11-09 16:01:00,2011-10-30 12:35:00,6,615.08,376,41,354,102.51,4,4,2,442,Loyal Customers
14078,2010-03-28 15:05:00,2011-08-30 12:16:00,9,1689.71,615,102,519,187.75,3,5,4,354,Loyal Customers
14079,2010-01-26 17:19:00,2011-08-07 12:10:00,2,618.73,302,125,557,309.36,3,2,3,323,Need Attention
14080,2009-12-02 15:01:00,2011-11-07 11:09:00,5,1115.68,268,33,704,223.14,4,4,3,443,Loyal Customers
14081,2009-12-10 18:27:00,2011-02-10 16:17:00,10,5291.09,3633,302,426,529.11,2,5,5,255,At Risk
14082,2010-11-12 11:47:00,2010-12-10 11:02:00,2,413.36,246,365,27,206.68,2,2,2,222,Hibernating
14083,2009-12-18 11:34:00,2011-12-05 13:14:00,11,1376.2,912,4,717,125.11,5,5,4,554,Champions
14084,2010-07-15 14:36:00,2010-07-15 14:36:00,1,150.5,306,512,0,150.5,1,1,1,111,Lost Customers
14085,2009-12-08 13:41:00,2011-12-07 13:46:00,33,10028.72,6540,2,729,303.9,5,5,5,555,Champions
14086,2010-09-03 10:52:00,2010-09-03 10:52:00,1,39.95,1,463,0,39.95,1,1,1,111,Lost Customers
14087,2009-12-04 15:27:00,2011-12-07 12:41:00,3,829.47,718,3,732,276.49,5,3,3,533,Potential Loyalists
14088,2010-10-14 19:46:00,2011-11-29 16:16:00,16,64036.8,15276,10,410,4002.3,5,5,5,555,Champions
14089,2011-10-14 10:38:00,2011-10-14 10:38:00,1,158.75,133,57,0,158.75,4,1,1,411,Need Attention
14090,2011-01-19 10:51:00,2011-01-19 10:51:00,1,76.32,72,325,0,76.32,2,1,1,211,Hibernating
14091,2010-01-10 13:41:00,2010-02-23 15:17:00,2,9530.08,3316,654,44,4765.04,1,2,5,125,Lost Customers
14092,2009-12-16 16:24:00,2011-12-02 12:13:00,24,7229.45,3606,8,715,301.23,5,5,5,555,Champions
14093,2011-11-27 16:27:00,2011-11-27 16:27:00,1,433.86,391,12,0,433.86,5,1,2,512,New Customers
14094,2010-09-26 11:58:00,2010-09-26 11:58:00,1,311.77,158,440,0,311.77,1,1,2,112,Lost Customers
14095,2009-12-17 12:49:00,2009-12-17 12:49:00,1,2.95,1,723,0,2.95,1,1,1,111,Lost Customers
14096,2011-08-30 10:49:00,2011-12-05 17:17:00,17,65164.79,16352,4,97,3833.22,5,5,5,555,Champions
14097,2010-03-04 10:46:00,2010-08-15 14:20:00,2,422.86,352,481,164,211.43,1,2,2,122,Lost Customers
14098,2011-11-03 10:13:00,2011-11-03 10:13:00,1,147.35,104,37,0,147.35,4,1,1,411,Need Attention
14099,2009-12-10 11:55:00,2011-11-23 13:53:00,20,5750.91,3666,16,713,287.55,5,5,5,555,Champions
14100,2011-07-25 11:01:00,2011-07-25 11:01:00,1,191.95,63,138,0,191.95,3,1,1,311,Need Attention
14101,2010-03-28 13:36:00,2011-09-27 12:28:00,13,9961.93,10542,74,547,766.3,3,5,5,355,Loyal Customers
14102,2011-10-26 12:46:00,2011-12-04 15:38:00,5,1105.88,769,5,39,221.18,5,4,3,543,Loyal Customers
14104,2010-05-28 16:11:00,2011-07-08 12:50:00,5,743.53,496,155,405,148.71,3,4,3,343,Loyal Customers
14105,2009-12-18 16:57:00,2011-04-14 17:58:00,5,5988.83,3534,239,482,1197.77,2,4,5,245,At Risk
14106,2009-12-02 14:09:00,2009-12-02 14:09:00,1,214.8,24,737,0,214.8,1,1,1,111,Lost Customers
14107,2009-12-09 14:20:00,2011-10-19 12:12:00,11,4877.3,3489,52,678,443.39,4,5,5,455,Champions
14108,2009-12-01 18:07:00,2011-11-09 10:41:00,4,1044.96,660,31,707,261.24,4,3,3,433,Potential Loyalists
14109,2011-09-28 10:18:00,2011-09-28 10:18:00,1,144.2,88,73,0,144.2,3,1,1,311,Need Attention
14110,2009-12-01 09:50:00,2011-12-06 12:26:00,33,12987.95,5825,4,735,393.57,5,5,5,555,Champions
14111,2011-04-12 11:36:00,2011-11-25 13:44:00,4,692.85,458,14,227,173.21,5,3,3,533,Potential Loyalists
14112,2010-02-23 14:16:00,2011-11-17 12:30:00,13,5834.59,3539,23,631,448.81,4,5,5,455,Champions
14113,2009-12-08 07:42:00,2011-12-06 12:18:00,16,7092.61,3439,4,728,443.29,5,5,5,555,Champions
14114,2010-04-12 11:07:00,2011-03-11 09:42:00,7,1364.09,650,274,332,194.87,2,4,4,244,At Risk
14115,2010-02-11 11:44:00,2010-07-26 12:36:00,2,622.67,509,502,165,311.33,1,2,3,123,Lost Customers
14116,2011-08-10 12:44:00,2011-11-20 10:29:00,5,1382.74,707,20,101,276.55,4,4,4,444,Champions
14117,2011-07-19 09:49:00,2011-07-19 09:49:00,1,90.0,72,144,0,90.0,3,1,1,311,Need Attention
14118,2010-10-07 11:59:00,2010-10-07 11:59:00,1,458.45,97,429,0,458.45,1,1,2,112,Lost Customers
14119,2009-12-21 14:52:00,2010-11-29 10:33:00,2,183.37,177,376,342,91.68,2,2,1,221,Hibernating
14121,2011-10-11 10:39:00,2011-12-06 12:19:00,4,2780.15,2082,4,56,695.04,5,3,4,534,Potential Loyalists
14122,2009-12-02 14:22:00,2010-10-29 15:11:00,3,362.42,114,406,331,120.81,2,3,2,232,Hibernating
14123,2009-12-06 15:35:00,2009-12-06 15:35:00,1,436.18,234,733,0,436.18,1,1,2,112,Lost Customers
14124,2011-09-16 13:32:00,2011-09-16 13:32:00,1,419.58,1618,84,0,419.58,3,1,2,312,Need Attention
14125,2011-09-22 15:40:00,2011-11-29 12:47:00,3,2720.63,1628,11,67,906.88,5,3,4,534,Potential Loyalists
14126,2010-09-21 14:51:00,2011-12-02 11:45:00,4,1172.46,887,8,436,293.12,5,3,3,533,Potential Loyalists
14127,2010-10-10 11:53:00,2011-08-09 10:49:00,6,1900.08,828,123,302,316.68,3,4,4,344,Loyal Customers
14128,2010-06-06 14:05:00,2011-10-10 12:00:00,3,924.21,814,61,490,308.07,3,3,3,333,Need Attention
14129,2010-05-09 14:54:00,2011-12-08 11:02:00,9,2591.34,1414,2,577,287.93,5,5,4,554,Champions
14130,2009-12-11 16:33:00,2011-01-24 16:05:00,4,1858.77,1215,319,408,464.69,2,3,4,234,Hibernating
14131,2010-03-01 11:59:00,2010-03-01 11:59:00,1,168.22,105,649,0,168.22,1,1,1,111,Lost Customers
14132,2011-06-09 12:04:00,2011-12-07 13:35:00,11,3586.03,3368,2,181,326.0,5,5,5,555,Champions
14133,2009-12-06 12:10:00,2011-08-02 11:34:00,4,911.14,398,130,603,227.78,3,3,3,333,Need Attention
14134,2009-12-10 09:25:00,2010-11-22 12:26:00,15,11123.35,5814,383,347,741.56,2,5,5,255,At Risk
14135,2009-12-02 08:58:00,2011-12-08 11:38:00,24,9643.92,9355,2,736,401.83,5,5,5,555,Champions
14136,2009-12-08 09:19:00,2010-11-04 11:53:00,5,1570.81,1148,401,331,314.16,2,4,4,244,At Risk
14137,2010-01-13 12:30:00,2010-01-13 12:30:00,1,332.7,462,696,0,332.7,1,1,2,112,Lost Customers
14138,2011-10-07 09:38:00,2011-12-08 12:44:00,2,965.88,600,2,62,482.94,5,2,3,523,Potential Loyalists
14139,2010-06-15 09:17:00,2011-10-24 13:34:00,4,1086.8,1049,46,496,271.7,4,3,3,433,Potential Loyalists
14140,2011-11-08 11:20:00,2011-12-06 09:05:00,2,935.05,811,4,27,467.52,5,2,3,523,Potential Loyalists
14141,2011-08-26 14:40:00,2011-12-07 09:53:00,4,915.13,355,3,102,228.78,5,3,3,533,Potential Loyalists
14142,2010-03-03 15:13:00,2010-12-01 16:33:00,2,983.15,831,373,273,491.58,2,2,3,223,Hibernating
14143,2011-07-29 09:48:00,2011-07-29 09:48:00,1,115.8,30,134,0,115.8,3,1,1,311,Need Attention
14144,2010-08-10 15:17:00,2010-08-10 15:17:00,1,30.6,12,486,0,30.6,1,1,1,111,Lost Customers
14145,2010-04-08 09:47:00,2011-10-24 12:10:00,7,7600.05,1655,47,564,1085.72,4,4,5,445,Champions
14146,2010-01-13 16:04:00,2011-12-01 10:18:00,12,9450.3,5780,9,686,787.52,5,5,5,555,Champions
14147,2010-03-09 13:43:00,2011-09-22 18:10:00,9,2590.2,995,78,562,287.8,3,5,4,354,Loyal Customers
14148,2010-10-21 14:08:00,2011-04-20 12:02:00,2,466.29,223,234,180,233.14,2,2,2,222,Hibernating
14149,2011-05-03 09:44:00,2011-05-03 09:44:00,1,446.62,218,221,0,446.62,2,1,2,212,Hibernating
14150,2010-12-15 10:04:00,2011-11-04 10:05:00,2,658.64,496,36,324,329.32,4,2,3,423,Potential Loyalists
14151,2009-12-23 10:54:00,2010-02-04 15:35:00,2,679.45,405,673,43,339.72,1,2,3,123,Lost Customers
14152,2010-02-18 13:57:00,2011-09-25 12:54:00,7,1997.34,1844,75,583,285.33,3,4,4,344,Loyal Customers
14153,2010-08-13 14:35:00,2010-08-13 14:35:00,1,233.4,312,483,0,233.4,1,1,1,111,Lost Customers
14154,2010-01-13 12:47:00,2011-04-14 16:26:00,8,6460.7,3222,239,456,807.59,2,4,5,245,At Risk
14155,2011-03-18 14:13:00,2011-03-18 14:13:00,1,118.75,25,266,0,118.75,2,1,1,211,Hibernating
14156,2009-12-01 12:30:00,2011-11-30 10:54:00,156,313759.82,165873,10,728,2011.28,5,5,5,555,Champions
14157,2010-03-03 16:49:00,2011-11-20 11:32:00,5,978.69,521,20,626,195.74,4,4,3,443,Loyal Customers
14158,2011-10-30 15:08:00,2011-10-30 15:08:00,1,507.66,781,40,0,507.66,4,1,2,412,Need Attention
14159,2009-12-03 12:31:00,2011-11-20 12:36:00,20,7860.8,6520,20,717,393.04,4,5,5,455,Champions
14160,2010-01-10 12:06:00,2010-04-08 14:30:00,7,8421.47,4661,610,88,1203.07,1,4,5,145,At Risk
14161,2009-12-13 11:46:00,2011-05-08 11:41:00,7,3280.08,1608,216,510,468.58,2,4,5,245,At Risk
